MF PT 2 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 2 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Heating (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 2 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 2 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 2 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Heating (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 2 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 2 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 2 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 2 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 2 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 2 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 2 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 2 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 2 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 2 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 2 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 2 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 2 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 2 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 2 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 2 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 2 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 2 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 2 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 2 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 2 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 2 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 2 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 2 Elec IAQ Range + EE - Weather|Mains Water Temperature
3334.687028,0.198329,2131.604177,0,0,0,0.008201,0.050558,0,0.139571,1103.745734,1203.082851,1103.745734,0,0,0,88.140568,543.386334,0,1500.077275,1203.082851,71.638653,64,95,0.006767,40.154028,0.464184,28.92239,28.92239,0,0,0,0,343.188695,0,0,68.63648,125.216086,0,0,0,0,2.130275,0,66.457676,51.695,48.565915,45.785,67.657343,0.006705,0,0,0,0.883333,40,0.97508,0.074834,30.354559,98.714466,0,68.516971
2220.032672,0.206557,2220.032672,0,0,0,0.008942,0.053542,0,0.144073,0,0,0,0,0,0,96.111471,575.454338,0,1548.466864,0,71.392664,64,95,0.006819,40.798528,0.359085,28.59371,28.59371,0,0,0,0,346.026981,0,0,68.63648,125.216086,0,0,0,0,8.521098,0,66.457676,51.515,48.561649,45.965,67.657343,0.006744,0,0,0,0.683333,40,0.97508,0.074855,30.190682,98.582389,0,68.516971
3717.201843,0.23186,2491.981643,0,0,0,0.024145,0.05914,0,0.148575,1124.055229,1225.2202,1124.055229,0,0,0,259.500332,635.624858,0,1596.856454,1225.2202,71.241359,64,95,0.006872,41.321621,0.253987,28.446967,28.446967,0,0,0,0,354.191448,0.252665,0.09387,68.631288,125.248692,0,0,0,119.768081,59.565755,0,66.457676,51.335,48.555704,46.145,67.657343,0.006782,0,0,0,0.483333,40,0.97508,0.074877,30.190682,98.582389,0,68.516971
3406.338909,0.316934,3406.338909,0,0,0,0.056685,0.081165,0.0125,0.166584,0,0,0,0,0,0,609.235145,872.341453,134.3475,1790.414812,0,70.747607,64,95,0.006926,42.348975,0.148889,56.685463,6.685463,50,0,0,35.979826,361.740556,0,0,68.580132,125.570002,0,0,0,0,204.205938,0,66.457676,52.625,49.253061,46.325,67.657343,0.006846,80.88405,5.440791,2.588712,0.283333,40,0.97508,0.074681,31.332343,99.506929,25.897661,68.516971
5322.730699,0.370717,3984.389567,0,0,0,0.071733,0.107388,0.0025,0.189096,1227.835901,1338.341132,1227.835901,0,0,0,770.971371,1154.185937,26.8695,2032.362759,1338.341132,71.755245,64,95,0.006982,41.254085,0.197059,25.94574,25.94574,0,0,0,269.182379,369.904916,1.417665,0.52323,68.541767,125.353577,0,0,0,670.804765,216.960274,0,66.457676,54.125,49.811736,46.19,67.657343,0.006793,174.632415,47.002219,16.298321,0.375,40,0.97508,0.074469,32.600687,100.537131,72.143347,68.516971
8906.142801,0.382654,4112.683609,0,0,0,0.074854,0.114202,0,0.193598,4397.668983,4793.459191,4397.668983,0,0,0,804.514916,1227.416345,0,2080.752349,4793.459191,73.448147,64,95,0.007025,39.208888,0.783857,27.933832,27.933832,0,0,0,633.349886,246.392183,5.351448,1.943627,68.517431,125.243691,0,0,0,2521.295822,208.439175,0,66.457676,56.285,50.385173,45.41,67.657343,0.006603,193.519448,95.702572,30.93247,1.491667,40,0.97508,0.07418,34.492589,102.095641,94.084219,68.516971
5398.255081,0.386204,4150.841587,0,0,0,0.075605,0.117001,0,0.193598,1144.41605,1247.413494,1144.41605,0,0,0,812.587634,1257.501605,0,2080.752349,1247.413494,75.555769,64,95,0.007048,36.656113,1.248041,32.389992,32.389992,0,0,0,954.364622,116.529468,1.098907,0.398777,68.516971,124.890946,0,0,0,517.623436,182.930503,0,66.457676,58.4,51.339031,45.485,67.657343,0.006629,155.005749,123.523598,52.117645,2.375,75,0.97508,0.073874,37.810121,104.869261,94.765018,68.516971
13362.50553,0.374461,4024.626814,0,0,0,0.073474,0.107388,0,0.193598,8566.861204,9337.878712,8566.861204,0,0,0,789.688528,1154.185937,0,2080.752349,9337.878712,78.228377,64,95,0.007076,33.713726,1.191113,32.267138,32.267138,0,0,0,1254.92052,1030.40566,14.20155,5.080805,68.516971,124.558285,0,0,0,6664.292987,165.915617,0,66.457676,59.84,52.269945,46.07,67.657343,0.006804,150.647203,144.77565,63.000803,2.266667,100,0.97508,0.073649,40.244699,106.929665,97.91178,68.516971
34393.62398,0.387208,4161.631353,0,0,0,0.070523,0.118585,0,0.1981,27735.77305,30231.99263,27735.77305,0,0,0,757.962437,1274.526978,0,2129.141938,30231.99263,83.913958,64,95,0.007335,29.035937,1.01157,34.283742,34.283742,0,0,0,1497.606584,2894.764053,45.999466,13.494338,68.516971,122.239692,0,0,0,20562.01876,131.885846,0,66.457676,61.175,52.87443,46.325,67.657343,0.006831,158.915233,155.895578,64.823468,1.925,193.333333,0.97508,0.073457,41.506482,108.012698,96.650975,68.516971
18301.24118,0.401807,4318.54002,0,0,0,0.068392,0.130812,0,0.202603,12828.1662,13982.70116,12828.1662,0,0,0,735.063331,1405.945162,0,2177.531528,13982.70116,84.501213,64,95,0.007484,29.081837,0.884576,32.637747,32.637747,0,0,0,1693.689845,1486.834156,22.314701,5.435924,68.516971,119.718129,0,0,0,9591.063778,114.870961,0,66.457676,62.435,53.287996,46.19,67.657343,0.006774,180.338148,155.730991,56.476192,1.683333,260,0.97508,0.073286,42.605977,108.963653,90.136501,68.516971
4146.332692,0.385784,4146.332692,0,0,0,0.067765,0.115417,0,0.202603,0,0,0,0,0,0,728.324933,1240.476231,0,2177.531528,0,84.693228,64,95,0.007537,29.048921,1.055361,33.498031,33.498031,0,0,0,1775.013778,6.151857,0,0,68.516971,116.198879,0,0,0,0,102.089313,0,66.457676,63.8,53.473384,45.41,67.657343,0.006567,192.938308,137.14746,45.03831,2.008333,225,0.97508,0.073119,43.698299,109.914609,92.322298,68.516971
4282.224876,0.398428,4282.224876,0,0,0,0.069515,0.130812,0,0.1981,0,0,0,0,0,0,747.137775,1405.945162,0,2129.141938,0,85.069075,64,95,0.007538,28.703974,1.453858,38.227327,38.227327,0,0,0,1595.717593,18.982033,0,0,68.516971,116.198879,0,0,0,0,102.089313,0,66.457676,64.4,53.89369,45.8,67.657343,0.006666,183.296676,99.148887,33.283443,2.766667,188.333333,0.97508,0.073024,44.363101,110.495748,92.074579,68.516971
13273.25802,1.123066,12070.49004,0.726078,0,0,0.078481,0.111402,0,0.207105,1103.456856,1202.767974,1103.456856,7803.736008,0,0,843.501832,1197.331084,0,2225.921117,1202.767974,72.351527,64,72,0.007137,41.35637,1.629022,34.362248,34.362248,0,0,0,1165.39694,115.124186,0,0,68.516971,116.198879,0,3413.340422,1439.057063,0,89.334977,0,66.457676,63.98,54.112166,46.61,67.657343,0.006883,146.949043,50.03262,19.705912,3.1,191.666667,0.97508,0.073057,44.302842,110.442917,74.795881,68.516971
13600.83153,1.01299,10887.41006,0.515911,0,0,0.09874,0.182229,0,0.216109,2489.377488,2713.421462,2489.377488,5544.912806,0,0,1061.239974,1958.556988,0,2322.700296,2713.421462,71.962043,64,72,0.006581,38.633358,1.629022,33.38688,33.38688,0,0,0,386.534216,373.766951,2.978222,0.989828,68.516971,124.537805,0,2399.729631,918.362555,1371.422161,119.104199,0,66.457676,62.84,54.003135,47.18,67.657343,0.007081,56.978085,7.875521,4.763583,3.1,200,0.97508,0.073194,43.304001,109.571208,17.814956,68.516971
7066.969099,0.657527,7066.969099,0,0,0,0.130143,0.268266,0.025,0.234118,0,0,0,0,0,0,1398.746366,2883.26908,268.695,2516.258654,0,77.049476,64,95,0.006479,32.104617,1.506407,105.95609,5.956091,99.999999,0,0,0,855.316042,0.112126,0.039576,68.516971,124.665144,0,0,0,52.430883,157.394519,0,66.457676,61.19,53.793586,48.11,67.657343,0.007337,0,0,0,2.866667,211.666667,0.97508,0.073396,41.842524,108.303267,0,68.516971
7960.905831,0.623614,6702.475933,0,0,0,0.155484,0.224509,0.005,0.238621,1154.522843,1258.429898,1154.522843,0,0,0,1671.106628,2412.982061,53.739,2564.648244,1258.429898,79.084841,64,95,0.006571,30.426954,0.959021,31.485186,31.485186,0,0,0,0,671.649528,0.639346,0.223273,68.516971,124.972221,0,0,0,298.134922,187.191052,0,66.457676,59.6,53.856214,49.61,67.657343,0.007734,0,0,0,1.825,220,0.97508,0.073574,40.800718,107.405143,0,68.516971
6892.050838,0.521368,5603.56078,0,0,0,0.153952,0.142302,0,0.225114,1182.100971,1288.490058,1182.100971,0,0,0,1654.648931,1529.432374,0,2419.479475,1288.490058,78.644684,64,95,0.006668,31.321909,0.262745,29.194745,29.194745,0,0,0,0,572.625983,0.950719,0.344699,68.516971,125.124045,0,0,0,447.717306,178.669954,0,66.457676,58.16,53.319477,49.73,67.657343,0.007762,0,0,0,0.5,220,0.97508,0.073775,38.970637,105.846632,0,68.516971
7366.28549,0.444635,4778.848723,0,0,0,0.126931,0.106097,0,0.211607,2373.795199,2587.436767,2373.795199,0,0,0,1364.231281,1140.306735,0,2274.310707,2587.436767,77.841289,64,95,0.006755,32.577171,0,29.154605,29.154605,0,0,0,0,519.974532,2.550138,0.919669,68.516971,124.973315,0,0,0,1199.221483,161.655068,0,66.457676,57.245,52.559821,48.965,67.657343,0.00755,0,0,0,0,220,0.97508,0.073931,37.443729,104.552276,0,68.516971
4187.483875,0.389613,4187.483875,0,0,0,0.096125,0.090886,0,0.202603,0,0,0,0,0,0,1033.1318,976.820547,0,2177.531528,0,76.922084,64,95,0.006827,33.937595,0,28.726634,28.726634,0,0,0,0,466.234966,0,0,68.516971,124.978451,0,0,0,0,131.885846,0,66.457676,56.705,52.06401,48.53,67.657343,0.007403,0,0,0,0,220,0.97508,0.074026,36.688421,103.918306,0,68.516971
15904.1502,0.339443,3648.262932,0,0,0,0.083493,0.075859,0,0.180091,11243.93327,12255.88727,11243.93327,0,0,0,897.362248,815.317103,0,1935.58358,12255.88727,77.811491,64,95,0.006955,33.590119,0,29.820899,29.820899,0,0,0,0,1627.019907,17.813118,6.398305,68.516971,125.000214,0,0,0,8367.858428,114.870961,0,66.457676,56.165,51.675704,48.17,67.657343,0.007316,0,0,0,0,220,0.97508,0.074113,35.484135,102.914519,0,68.516971
5535.059852,0.268587,2886.720877,0,0,0,0.04129,0.065216,0,0.162082,2429.668785,2648.338975,2429.668785,0,0,0,443.771363,700.924292,0,1742.025222,2648.338975,76.125046,64,95,0.007049,35.971508,0,29.296006,29.296006,0,0,0,0,422.447212,2.434472,0.880662,68.516971,124.86613,0,0,0,1145.764056,63.798993,0,66.457676,55.52,51.158158,47.705,67.657343,0.007185,0,0,0,0,220,0.97508,0.074221,34.401564,102.016395,0,68.516971
2541.680939,0.236484,2541.680939,0,0,0,0.020502,0.058402,0,0.15758,0,0,0,0,0,0,220.351421,627.693885,0,1693.635633,0,74.824844,64,95,0.0071,37.829326,0,28.497192,28.497192,0,0,0,0,354.609038,0,0,68.516971,124.741199,0,0,0,0,17.014886,0,66.457676,54.905,50.695874,47.27,67.657343,0.007079,0,0,0,0,220,0.97508,0.074323,32.953666,100.8277,0,68.398297
3546.156714,0.218063,2343.701304,0,0,0,0.012301,0.057187,0,0.148575,1103.170101,1202.45541,1103.170101,0,0,0,132.210853,614.633998,0,1596.856454,1202.45541,74.213382,64,95,0.007153,38.891674,0,28.351103,28.351103,0,0,0,0,332.915152,0,0,68.516971,124.741199,0,0,0,0,8.521098,0,66.457676,54.365,50.271117,46.91,67.657343,0.006979,0,0,0,0,144.166667,0.97508,0.074413,31.920572,99.982406,0,68.398297
2193.053654,0.204047,2193.053654,0,0,0,0.008201,0.051773,0,0.144073,0,0,0,0,0,0,88.140568,556.446221,0,1548.466864,0,73.581206,64,95,0.007201,39.992689,0,28.286295,28.286295,0,0,0,0,310.010283,0,0,68.516971,124.741199,0,0,0,0,2.130275,0,66.457676,53.825,49.873551,46.55,67.657343,0.006894,0,0,0,0,90,0.97508,0.074501,31.302142,99.480513,0,68.398297
2131.604177,0.198329,2131.604177,0,0,0,0.008201,0.050558,0,0.139571,0,0,0,0,0,0,88.140568,543.386334,0,1500.077275,0,73.047798,64,95,0.007247,40.970081,0,28.370084,28.370084,0,0,0,0,285.941051,0,0,68.516971,124.741199,0,0,0,0,2.130275,0,66.457676,53.18,49.347583,46.085,67.657343,0.006768,0,0,0,0,90,0.97508,0.07461,29.59476,98.106911,0,68.398297
3422.808325,0.206557,2220.032672,0,0,0,0.008942,0.053542,0,0.144073,1103.463901,1202.775652,1103.463901,0,0,0,96.111471,575.454338,0,1548.466864,1202.775652,72.57298,64,95,0.007288,41.868596,0,28.496325,28.496325,0,0,0,0,270.226554,0,0,68.516971,124.741199,0,0,0,0,8.521098,0,66.457676,52.565,48.875631,45.65,67.657343,0.006666,0,0,0,0,90,0.97508,0.074711,28.375683,97.12954,0,68.398297
2491.981643,0.23186,2491.981643,0,0,0,0.024145,0.05914,0,0.148575,0,0,0,0,0,0,259.500332,635.624858,0,1596.856454,0,72.217304,64,95,0.007328,42.603943,0,28.651318,28.651318,0,0,0,0,256.606194,0,0,68.516971,124.741199,0,0,0,0,59.565755,0,66.457676,52.025,48.443296,45.29,67.657343,0.006569,0,0,0,0,90,0.97508,0.074802,26.331177,95.518199,0,68.398297
9399.498002,0.316934,3406.338909,0,0,0,0.056685,0.081165,0.0125,0.166584,5498.311094,5993.159092,5498.311094,0,0,0,609.235145,872.341453,134.3475,1790.414812,5993.159092,71.689937,64,95,0.007361,43.563974,0,56.960132,6.960132,50,0,0,33.392733,248.742763,6.987718,2.511518,68.463772,124.924622,0,0,0,3292.48158,204.205938,0,66.457676,52.85,48.606368,44.825,67.657343,0.006464,82.73313,5.192956,2.218896,0,90,0.97508,0.074694,25.93328,95.201213,26.039596,68.398297
3984.389567,0.370717,3984.389567,0,0,0,0.071733,0.107388,0.0025,0.189096,0,0,0,0,0,0,770.971371,1154.185937,26.8695,2032.362759,0,71.747009,64,95,0.007395,43.680974,0.245229,25.848203,25.848203,0,37.510277,0,269.296058,84.203014,0,0,68.398297,125.28396,0,0,0,0,216.960274,0,66.457676,54.65,49.390704,44.915,67.657343,0.006457,201.496908,49.148157,13.366208,0.466667,90,0.97508,0.074433,27.774428,96.654062,77.905704,68.398297
5409.958138,0.382654,4112.683609,0,0,0,0.074854,0.114202,0,0.193598,1190.160118,1297.274529,1190.160118,0,0,0,804.514916,1227.416345,0,2080.752349,1297.274529,72.121934,64,95,0.007387,43.078453,1.002812,26.880445,26.880445,0,96.87143,0,680.6405,-157.082794,1.016198,0.378867,68.398297,125.484862,0,0,0,483.536436,208.439175,0,66.457676,58.865,51.673369,45.875,67.657343,0.006706,253.825877,106.696296,21.079514,1.908333,90,0.97508,0.0738,32.025102,100.088068,107.739509,68.398297
5353.587077,0.386204,4150.841587,0,0,0,0.075605,0.117001,0,0.193598,1103.43623,1202.74549,1103.43623,0,0,0,812.587634,1257.501605,0,2080.752349,1202.74549,74.010093,64,95,0.007358,40.281726,1.081635,25.290047,25.290047,0,137.78038,0,1176.915689,-178.514407,0.153398,0.05631,68.398297,125.022984,0,0,0,72.685833,182.930503,0,66.457676,62.81,53.696305,46.61,67.657343,0.006916,267.588316,152.004601,28.317342,2.058333,95.833333,0.97508,0.073217,35.799431,103.178674,120.827072,68.398297
5444.240922,0.374461,4024.626814,0,0,0,0.073474,0.107388,0,0.193598,1302.398265,1419.614109,1302.398265,0,0,0,789.688528,1154.185937,0,2080.752349,1419.614109,76.910868,64,95,0.007351,36.557156,0.871439,22.146369,22.146369,0,151.408218,0,1620.637932,58.967767,2.156281,0.772164,68.398297,125.471318,0,0,0,1015.013348,165.915617,0,66.457676,66.065,55.487462,47.6,67.657343,0.007192,273.135557,181.112005,32.940043,1.658333,140.833333,0.975656,0.072775,39.149842,106.005125,123.780418,68.398297
5362.767717,0.387208,4161.631353,0,0,0,0.070523,0.118585,0,0.1981,1101.959967,1201.136364,1101.959967,0,0,0,757.962437,1274.526978,0,2129.141938,1201.136364,79.897987,64,95,0.007358,33.160808,0.372223,19.889752,19.889752,0,122.931218,0,1838.795231,-1.795959,0.12315,0.046399,68.398297,125.628492,0,0,0,58.766355,131.885846,0,66.457676,68.375,56.22584,47.15,67.657343,0.007097,246.033325,182.77229,41.789212,0.708333,170,0.975491,0.072455,44.456241,110.60141,113.280212,68.398297
4318.54002,0.401807,4318.54002,0,0,0,0.068392,0.130812,0,0.202603,0,0,0,0,0,0,735.063331,1405.945162,0,2177.531528,0,82.130683,64,95,0.00733,30.713962,0,21.583865,21.583865,0,120.192092,0,1914.630533,-401.673055,0,0,68.398297,125.754031,0,0,0,0,114.870961,0,66.457676,68.585,55.234051,44.93,67.657343,0.006474,225.693443,169.193033,44.800571,0,170,0.975656,0.072511,47.023093,112.846721,98.291812,68.398297
15203.12632,0.385784,4146.332692,0,0,0,0.067765,0.115417,0,0.202603,10143.84736,11056.79363,10143.84736,0,0,0,728.324933,1240.476231,0,2177.531528,11056.79363,84.310776,64,95,0.007273,28.456248,0,22.849036,22.849036,0,125.393933,0,1847.956989,180.013757,14.906147,5.226235,68.398297,125.418761,0,0,0,6977.98135,102.089313,0,66.457676,69.41,54.456399,42.41,67.657343,0.00584,208.021519,141.06599,41.709966,0,170,0.976067,0.072501,48.055491,113.771261,94.717045,68.398297
4282.224876,0.398428,4282.224876,0,0,0,0.069515,0.130812,0,0.1981,0,0,0,0,0,0,747.137775,1405.945162,0,2129.141938,0,85.136546,64,95,0.007226,27.499092,0,22.738068,22.738068,0,124.967078,0,1724.208248,-879.653999,0,0,68.398297,125.602688,0,0,0,0,102.089313,0,66.457676,70.79,54.787967,41.99,67.657343,0.005716,208.206427,104.127574,29.558867,0,170,0.976067,0.072327,49.611142,115.171279,97.980366,68.398297
16492.68435,1.288301,13846.4034,0.891313,0,0,0.078481,0.111402,0,0.207105,2427.78069,2646.280952,2427.78069,9579.649365,0,0,843.501832,1197.331084,0,2225.921117,2646.280952,72.366639,64,72,0.006712,38.937989,0,10.052653,10.052653,0,66.271013,0,1367.375444,-149.801649,2.627356,0.936159,68.398297,125.124911,0,4053.218816,1596.505607,1235.131528,89.334977,0,66.457676,69.875,54.600562,42.125,67.657343,0.005816,186.017465,54.544999,16.298321,0,170,0.976067,0.07244,48.344966,114.035416,86.248972,68.398297
12591.21852,1.171516,12591.21852,0.674438,0,0,0.09874,0.182229,0,0.216109,0,0,0,7248.721263,0,0,1061.239974,1958.556988,0,2322.700296,0,71.95848,64,72,0.006057,35.61145,0,10.938217,10.938217,0,72.279179,0,459.288914,326.078986,0,0,68.398297,124.959575,0,3050.372216,1061.389018,0,119.104199,0,66.457676,67.115,54.214121,43.685,67.657343,0.006227,73.029862,8.409864,4.420182,0,170,0.975491,0.072729,45.137043,111.182549,20.696027,68.398297
8268.4737,0.657527,7066.969099,0,0,0,0.130143,0.268266,0.025,0.234118,1102.297798,1201.5046,1102.297798,0,0,0,1398.746366,2883.26908,268.695,2516.258654,1201.5046,77.685308,64,95,0.005969,28.986066,0,102.097647,2.097648,99.999999,109.264325,0,0,1182.093511,0,0,68.398297,124.959575,0,0,0,0,157.394519,0,66.457676,64.475,54.02686,45.8,67.657343,0.006723,0,0,0,0,170,0.97508,0.073007,41.86676,108.329683,0,68.398297
15347.61306,0.623614,6702.475933,0,0,0,0.155484,0.224509,0.005,0.238621,7931.318462,8645.137123,7931.318462,0,0,0,1671.106628,2412.982061,53.739,2564.648244,8645.137123,79.35889,64,95,0.00612,28.120481,0,25.00729,25.00729,0,113.558876,0,0,1992.963225,12.215231,4.344607,68.398297,125.141742,0,0,0,5739.720537,187.191052,0,66.457676,62.45,53.926832,47.45,67.657343,0.007126,0,0,0,0,170,0.97508,0.073243,39.843547,106.586264,0,68.398297
18606.84953,0.521368,5603.56078,0,0,0,0.153952,0.142302,0,0.225114,11929.62271,13003.28875,11929.62271,0,0,0,1654.648931,1529.432374,0,2419.479475,13003.28875,79.69345,64,95,0.006315,28.740847,0,27.824438,27.824438,0,112.630245,0,0,2294.952294,21.882762,5.04787,68.398297,123.496207,0,0,0,9334.287991,178.669954,0,66.457676,60.65,53.254403,47.675,67.657343,0.00716,0,0,0,0,170,0.97508,0.073493,38.287198,105.265493,0,68.398297
5980.71998,0.444635,4778.848723,0,0,0,0.126931,0.106097,0,0.211607,1102.634181,1201.871257,1102.634181,0,0,0,1364.231281,1140.306735,0,2274.310707,1201.871257,76.836222,64,95,0.006433,32.088536,0,26.149402,26.149402,0,94.5579,0,0,732.374714,0,0,68.398297,124.786643,0,0,0,0,161.655068,0,66.457676,59.375,52.549656,47.195,67.657343,0.007061,0,0,0,0,170,0.97508,0.073685,36.845537,104.050383,0,68.398297
5686.330245,0.389613,4187.483875,0,0,0,0.096125,0.090886,0,0.202603,1375.088413,1498.84637,1375.088413,0,0,0,1033.1318,976.820547,0,2177.531528,1498.84637,75.930052,64,95,0.006543,33.633807,0,26.095486,26.095486,0,87.197092,0,0,674.888285,2.780242,1.012309,68.398297,125.197134,0,0,0,1314.516721,131.885846,0,66.457676,58.475,52.039196,46.91,67.657343,0.006988,0,0,0,0,170,0.97508,0.073821,35.929649,103.284335,0,68.398297
10457.23028,0.339443,3648.262932,0,0,0,0.083493,0.075859,0,0.180091,6246.759038,6808.967351,6246.759038,0,0,0,897.362248,815.317103,0,1935.58358,6808.967351,75.033977,64,95,0.00663,35.105458,0,26.036736,26.036736,0,78.968516,0,0,639.138313,7.991306,2.874732,68.398297,125.166796,0,0,0,3766.221619,114.870961,0,66.457676,57.47,51.455221,46.655,67.657343,0.006901,0,0,0,0,170,0.97508,0.073975,34.044469,101.725825,0,68.398297
2886.720877,0.268587,2886.720877,0,0,0,0.04129,0.065216,0,0.162082,0,0,0,0,0,0,443.771363,700.924292,0,1742.025222,0,74.204527,64,95,0.006691,36.42397,0,26.487879,26.487879,0,73.88903,0,0,449.192336,0.173753,0.062721,68.398297,124.980451,0,0,0,81.963193,63.798993,0,66.457676,56.495,50.963923,46.475,67.657343,0.006861,0,0,0,0,170,0.97508,0.074119,32.244052,100.246561,0,68.398297
3744.057005,0.236484,2541.680939,0,0,0,0.020502,0.058402,0,0.15758,1103.097309,1202.376066,1103.097309,0,0,0,220.351421,627.693885,0,1693.635633,1202.376066,74.477477,64,95,0.006748,36.391322,0,27.246265,27.246265,0,0,0,0,361.026827,0,0,68.398297,125.078091,0,0,0,0,17.014886,0,66.457676,55.595,50.416105,46.19,67.657343,0.006776,0,0,0,0,234.166667,0.97508,0.074259,31.302142,99.480513,0,68.280495
2343.701304,0.218063,2343.701304,0,0,0,0.012301,0.057187,0,0.148575,0,0,0,0,0,0,132.210853,614.633998,0,1596.856454,0,74.204772,64,95,0.006801,37.013393,0,28.094039,28.094039,0,0,0,0,347.353249,0,0,68.398297,125.078091,0,0,0,0,8.521098,0,66.457676,54.59,49.89606,45.935,67.657343,0.006732,0,0,0,0,280,0.97508,0.074409,30.28806,98.661635,0,68.280495
2193.053654,0.204047,2193.053654,0,0,0,0.008201,0.051773,0,0.144073,0,0,0,0,0,0,88.140568,556.446221,0,1548.466864,0,73.489673,64,95,0.006853,38.198418,0,28.422891,28.422891,0,0,0,0,332.754645,0,0,68.398297,125.078091,0,0,0,0,2.130275,0,66.457676,53.615,49.430631,45.755,67.657343,0.006712,0,0,0,0,280,0.97508,0.074553,29.334789,97.895587,0,68.280495
3334.2826,0.198329,2131.604177,0,0,0,0.008201,0.050558,0,0.139571,1103.374699,1202.678422,1103.374699,0,0,0,88.140568,543.386334,0,1500.077275,1202.678422,72.97792,64,95,0.006902,39.136004,0,28.738397,28.738397,0,0,0,0,311.834185,0,0,68.398297,125.078091,0,0,0,0,2.130275,0,66.457676,52.715,48.844004,45.47,67.657343,0.006616,0,0,0,0,280,0.97508,0.074695,27.135698,96.152169,0,68.280495
