MF PT 2 Baseline - Source Energy|Total (*),MF PT 2 Baseline - Site Energy|Total (E),MF PT 2 Baseline - Source Energy|Total (E),MF PT 2 Baseline - Site Energy|Cooling (E),MF PT 2 Baseline - Site Energy|Heating (E),MF PT 2 Baseline - Site Energy|Heating Fan/Pump (E),MF PT 2 Baseline - Site Energy|Lights (E),MF PT 2 Baseline - Site Energy|Lg. Appl. (E),MF PT 2 Baseline - Site Energy|Vent Fan (E),MF PT 2 Baseline - Site Energy|Misc. (E),MF PT 2 Baseline - Site Energy|Total (G),MF PT 2 Baseline - Source Energy|Total (G),MF PT 2 Baseline - Site Energy|Hot Water (G),MF PT 2 Baseline - Site Energy|Lg. Appl. (G),MF PT 2 Baseline - Source Energy|Cooling (E),MF PT 2 Baseline - Source Energy|Heating (E),MF PT 2 Baseline - Source Energy|Heating Fan/Pump (E),MF PT 2 Baseline - Source Energy|Lights (E),MF PT 2 Baseline - Source Energy|Lg. Appl. (E),MF PT 2 Baseline - Source Energy|Vent Fan (E),MF PT 2 Baseline - Source Energy|Misc. (E),MF PT 2 Baseline - Source Energy|Hot Water (G),MF PT 2 Baseline - Source Energy|Lg. Appl. (G),MF PT 2 Baseline - Living Space|Indoor Temperature,MF PT 2 Baseline - Living Space|Heating Setpoint,MF PT 2 Baseline - Living Space|Cooling Setpoint,MF PT 2 Baseline - Living Space|Indoor Humidity,MF PT 2 Baseline - Living Space|Indoor Relative Humidity,MF PT 2 Baseline - Living Space|Wind Speed (at Building),MF PT 2 Baseline - Living Space|Infiltration + Mech. Vent.,MF PT 2 Baseline - Living Space|Infiltration,MF PT 2 Baseline - Living Space|Mech. Vent. (rated),MF PT 2 Baseline - Living Space|Natural Ventilation,MF PT 2 Baseline - Living Space|System Flow Rate to Zone,MF PT 2 Baseline - Living Space|Zone Glazing Transmitted Solar,MF PT 2 Baseline - Living Space|Latent Gains/Losses,MF PT 2 Baseline - Domestic Water System|Hot Water Use Flow Rate,MF PT 2 Baseline - Domestic Water System|Cold Water Use Flow Rate,MF PT 2 Baseline - Domestic Water System|Water Heater Inlet Temperature,MF PT 2 Baseline - Domestic Water System|Delivered Hot Water Temperature,MF PT 2 Baseline - Delivered Energy|Heating Delivered (main),MF PT 2 Baseline - Delivered Energy|Cooling Delivered (sensible),MF PT 2 Baseline - Delivered Energy|Cooling Delivered (latent),MF PT 2 Baseline - Delivered Energy|DHW Delivered Energy,MF PT 2 Baseline - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 2 Baseline - HVAC System|Total Supply Air Flow Rate,MF PT 2 Baseline - HVAC System|Supply Air Temperature,MF PT 2 Baseline - Weather|Outdoor Drybulb,MF PT 2 Baseline - Weather|Outdoor Wetbulb,MF PT 2 Baseline - Weather|Outdoor Dew Point,MF PT 2 Baseline - Weather|Ground Temperature,MF PT 2 Baseline - Weather|Outdoor Humidity Ratio,MF PT 2 Baseline - Weather|Direct Normal Solar,MF PT 2 Baseline - Weather|Total Horizontal Solar,MF PT 2 Baseline - Weather|Diffuse Horizontal Solar,MF PT 2 Baseline - Weather|Wind Speed (at Weather Station),MF PT 2 Baseline - Weather|Wind Direction,MF PT 2 Baseline - Weather|Atmospheric Pressure,MF PT 2 Baseline - Weather|Outdoor Air Density,MF PT 2 Baseline - Weather|Sky Temperature,MF PT 2 Baseline - Weather|Sky Radiation Losses,MF PT 2 Baseline - Weather|Total Vertical Solar,MF PT 2 Baseline - Weather|Mains Water Temperature
3944.731329,0.325913,3502.845156,0,0,0,0.070216,0.061511,0,0.194186,405.400159,441.886173,0,405.400159,0,0,0,754.665448,661.102884,0,2087.076824,0,441.886173,76.537506,64,95,0.007472,37.610024,0,18.072403,18.072403,0,103.73121,0,432.087289,313.60592,0,0,74.514927,124.84037,0,0,0,0,235.827683,0,64.507376,65.915,56.281652,49.475,70.643218,0.007689,265.527913,175.655188,29.928683,0,150,0.975656,0.072739,39.522402,106.32211,100.026703,74.514927
7710.658286,0.321215,3452.357341,0,0,0,0.068162,0.058867,0,0.194186,3906.698114,4258.300945,3551.972975,354.725139,0,0,0,732.59402,632.686497,0,2087.076824,3871.650543,386.650402,79.948686,64,95,0.007516,33.835358,0,16.897649,16.897649,0,100.133316,0,709.900351,396.629429,5.963286,2.524257,74.514927,125.256256,0,0,0,2509.292139,213.892681,0,64.507376,70.16,57.990824,49.79,70.643218,0.007741,292.233914,231.772049,31.56644,0,150,0.976067,0.07218,43.566542,109.808947,111.692145,74.514927
5151.434341,0.324781,3490.67703,0,0,0,0.065317,0.060761,0,0.198702,1523.630561,1660.757311,1101.338728,422.291832,0,0,0,702.014656,653.04888,0,2135.613494,1200.459214,460.298097,83.328748,64,95,0.007547,30.435974,0,17.549648,17.549648,0,102.992684,0,1106.008723,121.049127,0,0,74.514927,125.6111,0,0,0,0,170.022676,0,64.507376,73.01,58.534862,48.59,70.643218,0.007425,306.841647,269.223561,31.645686,0,150,0.976067,0.07183,46.070074,112.001428,113.521927,74.514927
4085.988388,0.331347,3561.248557,0,0,0,0.063263,0.064865,0,0.203218,481.412689,524.739831,0,481.412689,0,0,0,679.943228,697.155164,0,2184.150165,0,524.739831,86.765642,64,95,0.007551,27.278242,0.122615,18.777156,18.777156,0,109.528874,0,1485.917236,-60.897596,0.635771,0.272987,74.514927,125.014997,0,0,0,268.66899,148.087673,0,64.507376,75.44,58.889124,47.105,70.643218,0.007093,311.91341,284.106252,31.460778,0.233333,150,0.976067,0.071541,48.112266,113.824092,106.580331,74.514927
20864.60493,0.335035,3600.891163,0.006898,0,0,0.062659,0.06226,0,0.203218,15838.26951,17263.71376,15449.76102,388.508486,74.135724,0,0,673.448387,669.156888,0,2184.150165,16840.23951,423.474249,91.252508,64,95,0.00753,23.657485,0.670001,23.201254,23.201254,0,146.625103,0,1732.411331,-414.29806,26.463471,10.876637,74.514927,125.008876,0,176.625462,58.812519,11039.38342,131.610015,0,64.507376,77.795,59.20311,45.845,70.643218,0.006753,308.347327,275.185737,31.672102,1.275,150,0.976067,0.071266,49.961212,115.488265,96.552187,74.514927
4032.276159,0.326349,3507.536328,0,0,0,0.062782,0.064865,0,0.198702,481.412689,524.739831,0,481.412689,0,0,0,674.767669,697.155164,0,2135.613494,0,524.739831,91.273109,64,95,0.00746,23.374038,1.427584,31.395566,31.395566,0,212.047412,0,1792.08626,-628.448698,0.165183,0.072639,74.514927,125.61698,0,0,0,70.310503,131.610015,0,64.507376,79.775,59.855958,45.635,70.643218,0.006714,295.799997,243.076831,31.592856,2.716667,150,0.976067,0.071009,51.7568,117.126021,109.331843,74.514927
21685.52266,1.852908,19914.68056,1.520496,0,0,0.064114,0.060563,0,0.207734,1624.625782,1770.842103,1253.00897,371.616812,16341.98819,0,0,689.083839,650.921692,0,2232.686835,1365.779777,405.062325,72.86054,64,72,0.006701,38.292468,1.948695,39.728684,39.728684,0,41.781895,0,1660.952762,279.767057,1.869037,0.803693,74.514927,125.483909,0,6215.868053,2480.355983,790.176976,115.167565,0,64.507376,80.18,61.026499,48.065,70.643218,0.007369,271.524216,190.896562,30.430577,3.708333,173.333333,0.976067,0.070882,52.823392,118.103392,117.171428,74.514927
19011.76874,1.578168,16961.83048,1.2166,0,0,0.069202,0.0756,0,0.216766,1880.677307,2049.938264,1103.660335,777.016971,13075.77218,0,0,743.76834,812.529789,0,2329.760176,1202.989766,846.948499,71.938847,64,72,0.005704,33.593187,1.979349,39.586042,39.586042,0,0,0,1294.751435,609.278413,0,0,74.514927,125.166843,0,5110.142398,1682.665507,0,153.545017,0,64.507376,77.99,60.32436,48.59,70.643218,0.007417,228.651971,123.568185,25.860707,3.766667,201.666667,0.976067,0.071166,50.737184,116.201481,107.171857,74.514927
6081.230094,0.43733,4700.335802,0,0,0,0.083273,0.094227,0.025,0.23483,1266.875497,1380.894291,0,1266.875497,0,0,0,894.99848,1012.735465,268.695,2523.906857,0,1380.894291,82.802479,64,95,0.005564,22.923006,1.83046,106.435114,6.435115,99.999999,204.527439,0,751.863831,2969.772657,0,0,74.514927,125.166843,0,0,0,0,202.907575,0,64.507376,75.59,59.216669,47.84,70.643218,0.007262,157.673708,53.640179,16.456814,3.483333,210,0.976067,0.071502,48.321341,114.009,76.284919,74.514927
7030.722927,0.442311,4753.87337,0,0,0,0.109107,0.088858,0.005,0.239346,2088.852804,2276.849557,1100.689917,988.162887,0,0,0,1172.661008,955.029834,53.739,2572.443527,1199.752009,1077.097547,85.130664,64,95,0.005859,22.349749,1.54144,34.198133,34.198133,0,227.094431,0,154.139929,2206.081623,0,0,74.514927,125.166843,0,0,0,0,241.320236,0,64.507376,72.215,57.859871,47.42,70.643218,0.007196,48.260993,6.084808,2.588712,2.933333,210,0.976067,0.071964,45.008845,111.076888,20.298639,74.514927
5243.773573,0.4365,4691.415857,0,0,0,0.137789,0.072913,0,0.225798,506.750199,552.357717,0,506.750199,0,0,0,1480.923685,783.658656,0,2426.833516,0,552.357717,83.509323,64,95,0.006174,24.809317,1.304969,31.703809,31.703809,0,207.775461,0,0,2024.602897,0,0,74.514927,125.166843,0,0,0,0,230.335131,0,64.507376,68.975,57.270704,48.905,70.643218,0.007575,0,0,0,2.483333,210,0.976067,0.072361,42.209092,108.620252,0,74.514927
6186.825647,0.42799,4599.949917,0,0,0,0.14997,0.06577,0,0.21225,1455.849293,1586.87573,1160.245011,295.604283,0,0,0,1611.844803,706.881609,0,2281.223505,1264.667062,322.208668,81.673321,64,95,0.006477,27.582417,1.169217,29.877522,29.877522,0,194.847872,0,0,1709.207161,0.799685,0.331142,74.514927,124.728633,0,0,0,334.322243,208.400128,0,64.507376,66.95,56.698191,49.55,70.643218,0.0077,0,0,0,2.225,210,0.975491,0.072582,40.52145,107.167404,0,74.514927
4539.704524,0.400971,4309.555475,0,0,0,0.135574,0.062179,0,0.203218,211.145916,230.149049,0,211.145916,0,0,0,1457.12128,668.284031,0,2184.150165,0,230.149049,79.795304,64,95,0.006696,30.293488,1.072877,28.151217,28.151217,0,184.093791,0,0,1217.778069,0,0,74.514927,124.448029,0,0,0,0,170.022676,0,64.507376,65.675,55.868174,48.995,70.643218,0.007505,0,0,0,2.041667,210,0.97508,0.07275,39.099103,105.952294,0,74.514927
4814.057515,0.322417,3465.27137,0,0,0,0.084177,0.057601,0,0.180639,1237.418482,1348.786146,1102.285096,135.133386,0,0,0,904.717406,619.08715,0,1941.466813,1201.490755,147.295391,78.299134,64,95,0.006862,32.594013,0.989675,26.598936,26.598936,0,171.373531,0,0,968.151945,0,0,74.514927,124.448029,0,0,0,0,148.087673,0,64.507376,64.775,55.480146,48.71,70.643218,0.007484,0,0,0,1.883333,210,0.97508,0.072877,38.19561,105.186246,0,74.514927
2859.283938,0.256612,2758.018356,0,0,0,0.04129,0.052748,0,0.162575,92.904203,101.265581,0,92.904203,0,0,0,443.771363,566.926862,0,1747.320132,0,101.265581,77.129448,64,95,0.006994,34.518196,0.884576,25.227486,25.227486,0,150.668143,0,0,741.422516,0,0,74.514927,124.448029,0,0,0,0,82.247457,0,64.507376,63.875,55.040166,48.455,70.643218,0.007435,0,0,0,1.683333,210,0.97508,0.073008,37.443729,104.552276,0,74.514927
3891.816008,0.229139,2462.735953,0,0,0,0.020502,0.050578,0,0.158059,1311.082619,1429.080055,1251.961763,59.120857,0,0,0,220.351421,543.601071,0,1698.783461,1364.638321,64.441734,76.212907,64,95,0.007091,36.071823,0.779478,24.200228,24.200228,0,131.917745,0,0,568.771514,1.870473,0.79123,74.514927,124.541786,0,0,0,786.916901,21.935002,0,64.507376,62.975,54.494155,48.17,70.643218,0.007327,0,0,0,1.483333,210,0.97508,0.073146,36.466945,103.733398,0,74.514927
3530.47185,0.210683,2264.377445,0,0,0,0.012301,0.049355,0,0.149027,1161.5545,1266.094405,1102.433643,59.120857,0,0,0,132.210853,530.456471,0,1601.710121,1201.652671,64.441734,77.269313,64,95,0.007144,35.088097,0.643726,24.894772,24.894772,0,0,0,0,369.155279,0,0,74.514927,125.153708,0,0,0,0,10.985106,0,64.507376,62.075,53.939659,47.915,70.643218,0.007219,0,0,0,1.225,210,0.97508,0.073285,35.548953,102.96735,0,74.398019
3657.52682,0.200133,2150.989997,0,0,0,0.008201,0.047421,0,0.144511,1382.143874,1506.536823,1348.360528,33.783347,0,0,0,88.140568,509.675978,0,1553.17345,1469.712975,36.823848,77.169967,64,95,0.007201,35.481926,0.547386,25.414567,25.414567,0,0,0,0,397.021749,2.8612,1.205388,74.439727,125.037972,0,0,0,1206.223799,2.746276,0,64.507376,61.175,53.500944,47.63,70.643218,0.007177,0,0,0,1.041667,210,0.97508,0.073417,34.56086,102.148472,0,74.398019
3327.942438,0.194394,2089.308727,0,0,0,0.008201,0.046198,0,0.139995,1136.361203,1238.633711,1102.577856,33.783347,0,0,0,88.140568,496.531378,0,1504.63678,1201.809863,36.823848,76.460261,64,95,0.007257,36.603501,0.464184,25.349201,25.349201,0,0,0,0,336.322961,0,0,74.398105,124.973913,0,0,0,0,2.746276,0,64.507376,60.275,53.01461,47.375,70.643218,0.007112,0,0,0,0.883333,210,0.97508,0.073551,33.632174,101.382424,0,74.398019
2202.86832,0.198964,2138.426587,0,0,0,0.008767,0.045686,0,0.144511,59.120857,64.441734,0,59.120857,0,0,0,94.230464,491.022672,0,1553.17345,0,64.441734,75.995121,64,95,0.007307,37.427079,0.359085,25.464636,25.464636,0,0,0,0,321.995767,0,0,74.398105,124.973913,0,0,0,0,10.985106,0,64.507376,59.375,52.431098,47.09,70.643218,0.006996,0,0,0,0.683333,210,0.97508,0.073692,32.859167,100.748454,0,74.398019
3656.425049,0.218932,2353.034786,0,0,0,0.023272,0.046633,0,0.149027,1195.770883,1303.390262,1102.86668,92.904203,0,0,0,250.120802,501.203864,0,1601.710121,1202.124681,101.265581,75.575315,64,95,0.007355,38.20242,0.253987,25.765941,25.765941,0,0,0,0,316.845013,0,0,74.398105,124.973913,0,0,0,0,76.790113,0,64.507376,58.475,51.955795,46.835,70.643218,0.006943,0,0,0,0.483333,221.666667,0.97508,0.073827,31.854719,99.929576,0,74.398019
3310.695182,0.286621,3080.546133,0,0,0,0.054636,0.052395,0.0125,0.167091,211.145916,230.149049,0,211.145916,0,0,0,587.214598,563.127234,134.3475,1795.856802,0,230.149049,74.849365,64,95,0.0074,39.376581,0.118235,56.31486,6.314861,50,0,0,24.336378,261.29872,0.604507,0.257008,74.398042,125.218352,0,0,0,255.541027,263.255239,0,64.507376,57.575,51.43588,46.55,70.643218,0.006867,11.860529,1.565617,1.030202,0.225,230,0.97508,0.073964,30.910562,99.163528,4.80752,74.398019
6352.410848,0.320177,3441.201086,0,0,0,0.06914,0.058867,0.0025,0.18967,2670.834644,2911.209762,2316.109505,354.725139,0,0,0,743.104936,632.686497,26.8695,2038.540154,2524.55936,386.650402,75.202314,64,95,0.007445,39.146144,0.021895,24.973158,24.973158,0,0,0,240.833165,363.187687,2.249473,0.950885,74.39803,125.175999,0,0,0,949.284109,279.697688,0,64.507376,58.565,51.932783,46.715,70.643218,0.00691,146.050918,39.586614,12.917146,0.041667,230,0.97508,0.073818,31.949092,100.008822,61.216889,74.398019
6764.57833,0.326043,3504.249401,0,0,0,0.07082,0.061037,0,0.194186,2991.127458,3260.328929,2602.618972,388.508486,0,0,0,761.160289,656.012288,0,2087.076824,2836.854679,423.474249,76.222589,64,95,0.00749,38.090955,0,19.521612,19.521612,0,0,0,289.042948,254.620109,3.093543,1.28804,74.398019,125.03416,0,0,0,1299.65698,268.712583,0,64.507376,64.475,54.727921,47.15,70.643218,0.00712,236.391692,110.457241,21.607823,0,230,0.975656,0.073005,37.554947,104.684353,87.250757,74.398019
5339.037315,0.325913,3502.845156,0,0,0,0.070216,0.061511,0,0.194186,1684.579963,1836.192159,1279.179804,405.400159,0,0,0,754.665448,661.102884,0,2087.076824,1394.305986,441.886173,78.687419,64,95,0.007516,35.256452,0,13.714355,13.714355,0,0,0,417.542345,179.795616,2.17244,0.906636,74.398019,124.765909,0,0,0,913.309811,235.827683,0,64.507376,71.465,56.985325,46.25,70.643218,0.00684,286.448934,182.078972,24.883336,0,230,0.976067,0.072106,44.040236,110.231594,102.193806,74.398019
21491.25896,0.321215,3452.357341,0,0,0,0.068162,0.058867,0,0.194186,16549.45103,18038.90162,16194.72589,354.725139,0,0,0,732.59402,632.686497,0,2087.076824,17652.25122,386.650402,83.711301,64,95,0.007584,30.329067,0,14.604506,14.604506,0,0,0,702.250794,2143.359384,32.330502,7.811096,74.398019,121.648949,0,0,0,11906.72626,213.892681,0,64.507376,75.2,58.377844,46.55,70.643218,0.006834,314.317214,240.78972,25.464476,0,230,0.976067,0.071603,47.758345,113.507107,114.27706,74.398019
3950.975127,0.324781,3490.67703,0,0,0,0.065317,0.060761,0,0.198702,422.291832,460.298097,0,422.291832,0,0,0,702.014656,653.04888,0,2135.613494,0,460.298097,87.222806,64,95,0.00768,27.34656,0.153268,16.15092,16.15092,0,0,0,1116.55049,128.425874,0.194898,0.028746,74.398019,117.341285,0,0,0,66.336811,170.022676,0,64.507376,78.2,59.432247,46.25,70.643218,0.006805,329.08344,279.494878,24.698428,0.291667,230,0.976067,0.071207,50.422668,115.910911,115.793218,74.398019
4085.988388,0.331347,3561.248557,0,0,0,0.063263,0.064865,0,0.203218,481.412689,524.739831,0,481.412689,0,0,0,679.943228,697.155164,0,2184.150165,0,524.739831,91.034492,64,95,0.007699,24.305658,0.783857,20.172159,20.172159,0,0,0,1518.519263,137.639479,0.395816,0.114473,74.398019,121.74646,0,0,0,151.360881,148.087673,0,64.507376,81.59,60.78075,46.55,70.643218,0.006892,334.392942,295.050134,24.196535,1.491667,230,0.976067,0.070751,53.58711,118.816609,108.372947,74.398019
5316.284637,0.343761,3694.671878,0.015623,0,0,0.062659,0.06226,0,0.203218,1487.718128,1621.612759,1099.209642,388.508486,167.916439,0,0,673.448387,669.156888,0,2184.150165,1198.13851,423.474249,94.384294,64,95,0.007709,21.93399,1.248041,26.919506,26.919506,0,0,0,1780.842384,44.123231,0,0,74.398019,122.031764,0,71.905319,24.449721,0,131.610015,0,64.507376,83.99,61.165805,45.2,70.643218,0.006595,330.747612,285.743149,24.539935,2.375,230,0.976067,0.070472,55.608294,120.692104,97.81847,74.398019
5079.197126,0.423757,4554.457295,0.097408,0,0,0.062782,0.064865,0,0.198702,481.412689,524.739831,0,481.412689,1046.920967,0,0,674.767669,697.155164,0,2135.613494,0,524.739831,94.990889,64,95,0.007665,21.399508,1.191113,25.668973,25.668973,0,0,0,1849.547974,-4.265303,0,0,74.398019,122.031764,0,446.71678,150.722426,0,131.610015,0,64.507376,85.475,60.599251,42.125,70.643218,0.005896,317.619143,252.410079,25.332398,2.266667,230,0.976067,0.070358,56.228101,121.273244,111.666589,74.398019
23624.19841,2.048443,22016.25502,1.716031,0,0,0.064114,0.060563,0,0.207734,1475.177422,1607.943389,1103.560609,371.616812,18443.56266,0,0,689.083839,650.921692,0,2232.686835,1202.881064,405.062325,74.484809,64,72,0.007101,38.499754,1.256799,27.500547,27.500547,0,0,0,1707.537682,15.60445,0,0,74.398019,122.031765,0,7321.315044,3033.827716,0.000197,115.167565,0,64.507376,85.79,60.525768,42.05,70.643218,0.005778,292.445237,198.098951,25.279568,2.391667,230,0.976067,0.070331,56.564886,121.590229,119.964147,74.398019
20240.02613,1.804376,19393.07763,1.442809,0,0,0.069202,0.0756,0,0.216766,777.016971,846.948499,0,777.016971,15507.01933,0,0,743.76834,812.529789,0,2329.760176,0,846.948499,71.927309,64,72,0.006218,36.607147,1.764774,38.086774,38.086774,0,0,0,1342.932827,335.706177,0,0,74.398019,122.031765,0,5845.249067,2169.025904,0.00003,153.545017,0,64.507376,83.855,60.835716,44.795,70.643218,0.006413,246.957865,128.054031,22.532363,3.358333,218.333333,0.976067,0.07051,55.521505,120.612858,111.007689,74.398019
6081.230094,0.43733,4700.335802,0,0,0,0.083273,0.094227,0.025,0.23483,1266.875497,1380.894291,0,1266.875497,0,0,0,894.99848,1012.735465,268.695,2523.906857,0,1380.894291,86.092786,64,95,0.0059,21.924233,1.742878,105.864929,5.86493,99.999999,0,0,816.167326,1193.171813,0,0,74.398019,122.031765,0,0,0,0,202.907575,0,64.507376,80.27,60.985748,48.005,70.643218,0.007321,184.326878,57.036354,14.554903,3.316667,215.833333,0.976067,0.070876,52.873986,118.156223,83.803755,74.398019
7049.989911,0.442311,4753.87337,0,0,0,0.109107,0.088858,0.005,0.239346,2106.528937,2296.116542,1118.36605,988.162887,0,0,0,1172.661008,955.029834,53.739,2572.443527,1219.018994,1077.097547,91.385211,64,95,0.005988,18.751741,1.278695,31.483096,31.483096,0,0,0,167.795824,779.123852,1.448337,0.589677,74.398019,123.97789,0,0,0,604.51212,241.320236,0,64.507376,75.785,59.54021,48.65,70.643218,0.007422,57.876209,6.438612,1.400018,2.433333,220,0.976067,0.071458,48.716845,114.378816,22.227528,74.398019
6553.10905,0.4365,4691.415857,0,0,0,0.137789,0.072913,0,0.225798,1707.975407,1861.693193,1201.225208,506.750199,0,0,0,1480.923685,783.658656,0,2426.833516,1309.335477,552.357717,91.351988,64,95,0.006099,19.108788,1.042224,32.096735,32.096735,0,0,0,0,706.924005,1.331893,0.572248,74.398019,125.197714,0,0,0,564.802862,230.335131,0,64.507376,72.185,58.779395,49.775,70.643218,0.007764,0,0,0,1.983333,220,0.976067,0.071903,45.621344,111.605196,0,74.398019
11366.23872,0.42799,4599.949917,0,0,0,0.14997,0.06577,0,0.21225,6207.604401,6766.288798,5912.000119,295.604283,0,0,0,1611.844803,706.881609,0,2281.223505,6444.08013,322.208668,90.19465,64,95,0.006215,20.182153,0.937125,31.858757,31.858757,0,0,0,0,1245.002169,8.890189,3.744932,74.398019,125.219637,0,0,0,3747.80587,208.400128,0,64.507376,69.8,58.044573,50.06,70.643218,0.007856,0,0,0,1.783333,220,0.976067,0.072216,43.391767,109.650454,0,74.398019
4539.704524,0.400971,4309.555475,0,0,0,0.135574,0.062179,0,0.203218,211.145916,230.149049,0,211.145916,0,0,0,1457.12128,668.284031,0,2184.150165,0,230.149049,88.199769,64,95,0.006308,21.820403,0.862681,31.674316,31.674316,0,0,0,0,589.828707,0.270028,0.114264,74.398019,125.05471,0,0,0,113.98792,170.022676,0,64.507376,68.06,56.874151,49.04,70.643218,0.007546,0,0,0,1.641667,220,0.976067,0.07249,41.475151,107.986282,0,74.398019
6732.847871,0.322417,3465.27137,0,0,0,0.084177,0.057601,0,0.180639,2997.776606,3267.576501,2862.64322,135.133386,0,0,0,904.717406,619.08715,0,1941.466813,3120.28111,147.295391,85.706847,64,95,0.006391,23.901631,0.779478,29.728992,29.728992,0,0,0,0,573.646755,3.623655,1.52178,74.398019,125.11674,0,0,0,1526.229484,148.087673,0,64.507376,66.725,56.019069,48.425,70.643218,0.007351,0,0,0,1.483333,220,0.975491,0.072653,39.99752,106.718341,0,74.398019
2859.283938,0.256612,2758.018356,0,0,0,0.04129,0.052748,0,0.162575,92.904203,101.265581,0,92.904203,0,0,0,443.771363,566.926862,0,1747.320132,0,101.265581,83.627951,64,95,0.006464,25.831842,0.705034,28.702417,28.702417,0,0,0,0,473.436915,0,0,74.398019,124.919912,0,0,0,0,82.247457,0,64.507376,65.36,55.265019,47.78,70.643218,0.007227,0,0,0,1.341667,220,0.97508,0.072826,38.506661,105.450401,0,74.398019
2527.177687,0.229139,2462.735953,0,0,0,0.020502,0.050578,0,0.158059,59.120857,64.441734,0,59.120857,0,0,0,220.351421,543.601071,0,1698.783461,0,64.441734,81.842051,64,95,0.006535,27.662545,0.621831,27.738326,27.738326,0,0,0,0,433.282032,0,0,74.398019,124.919912,0,0,0,0,21.935002,0,64.507376,64.025,54.478794,47.06,70.643218,0.007081,0,0,0,1.183333,220,0.97508,0.073028,37.223265,104.367368,0,74.398019
3529.648527,0.210683,2264.377445,0,0,0,0.012301,0.049355,0,0.149027,1160.799158,1265.271082,1101.678301,59.120857,0,0,0,132.210853,530.456471,0,1601.710121,1200.829348,64.441734,80.461416,64,95,0.006599,29.210878,0.516733,27.211387,27.211387,0,0,0,0,395.748492,0,0,74.398019,124.919912,0,0,0,0,10.985106,0,64.507376,62.66,53.554164,46.445,70.643218,0.006871,0,0,0,0.983333,220,0.97508,0.073244,35.864985,103.231505,0,74.280206
2187.813845,0.200133,2150.989997,0,0,0,0.008201,0.047421,0,0.144511,33.783347,36.823848,0,33.783347,0,0,0,88.140568,509.675978,0,1553.17345,0,36.823848,79.2844,64,95,0.006657,30.618702,0.442288,27.094173,27.094173,0,0,0,0,355.988382,0,0,74.398019,124.919912,0,0,0,0,2.746276,0,64.507376,61.325,52.642291,45.8,70.643218,0.00667,0,0,0,0.841667,220,0.97508,0.073455,34.336282,101.963564,0,74.280206
3327.589712,0.194394,2089.308727,0,0,0,0.008201,0.046198,0,0.139995,1136.037601,1238.280986,1102.254255,33.783347,0,0,0,88.140568,496.531378,0,1504.63678,1201.457138,36.823848,78.258028,64,95,0.006709,31.915334,0.359085,27.19648,27.19648,0,0,0,0,335.390617,0.30246,0.129085,74.392117,124.974034,0,0,0,128.427732,2.746276,0,64.507376,59.96,51.81477,45.08,70.643218,0.00653,0,0,0,0.683333,214.166667,0.97508,0.073664,32.793253,100.695623,0,74.280206
2202.86832,0.198964,2138.426587,0,0,0,0.008767,0.045686,0,0.144511,59.120857,64.441734,0,59.120857,0,0,0,94.230464,491.022672,0,1553.17345,0,64.441734,77.348636,64,95,0.006759,33.1282,0.253987,27.444653,27.444653,0,0,0,0,309.50106,0,0,74.335118,125.496694,0,0,0,0,10.985106,0,64.507376,58.625,50.960206,44.36,70.643218,0.006377,0,0,0,0.483333,210,0.97508,0.073872,31.464458,99.61259,0,74.280206
3656.179449,0.218932,2353.034786,0,0,0,0.023272,0.046633,0,0.149027,1195.545562,1303.144662,1102.641359,92.904203,0,0,0,250.120802,501.203864,0,1601.710121,1201.879081,101.265581,76.583358,64,95,0.006804,34.204875,0.179543,27.922908,27.922908,0,0,0,0,290.721509,0,0,74.335118,125.496694,0,0,0,0,76.790113,0,64.507376,57.26,50.094078,43.745,70.643218,0.006231,0,0,0,0.341667,210,0.97508,0.074084,30.057522,98.476727,0,74.280206
8766.070083,0.286621,3080.546133,0,0,0,0.054636,0.052395,0.0125,0.167091,5216.077018,5685.52395,5004.931102,211.145916,0,0,0,587.214598,563.127234,134.3475,1795.856802,5455.374902,230.149049,76.057106,64,95,0.006866,35.133764,0.09634,57.667932,7.667932,50,0,0,24.753087,782.228149,8.511751,3.568904,74.291059,125.012756,0,0,0,3595.199363,263.255239,0,64.507376,55.925,49.204283,43.1,70.643218,0.006074,12.652991,1.54856,0.977371,0.183333,210,0.97508,0.074294,28.473428,97.208786,5.008601,74.280206
3827.851488,0.320177,3441.201086,0,0,0,0.06914,0.058867,0.0025,0.18967,354.725139,386.650402,0,354.725139,0,0,0,743.104936,632.686497,26.8695,2038.540154,0,386.650402,75.690297,64,95,0.006912,35.786781,0.021895,27.285437,27.285437,0,0,0,241.641789,289.790963,0.113335,0.047313,74.280206,124.953766,0,0,0,47.808795,279.697688,0,64.507376,56.765,49.677946,43.325,70.643218,0.006128,155.613304,40.477412,12.071852,0.041667,210,0.97508,0.074167,29.428459,97.974834,63.447038,74.280206
11668.66182,0.326043,3504.249401,0,0,0,0.07082,0.061037,0,0.194186,7490.28662,8164.412416,7101.778135,388.508486,0,0,0,761.160289,656.012288,0,2087.076824,7740.938167,423.474249,76.638369,64,95,0.00695,34.879874,0,22.188822,22.188822,0,0,0,281.792406,355.034588,10.506391,4.407039,74.280206,125.280501,0,0,0,4438.232624,268.712583,0,64.507376,62.36,52.680924,44.75,70.643218,0.006463,250.867349,113.584794,19.30968,0,210,0.97508,0.073335,35.0608,102.597534,89.539732,74.280206
